Filename, Package, Minor, Major, Total, Ownership, #Bugs
TestSameScoresWithThreads.java,org.apache.lucene.search,0,5,5,0.33,0
TestCustomNorms.java,org.apache.lucene.index,0,3,3,0.40,0
CSVField.java,org.apache.solr.internal.csv.writer,0,0,0,0.00,0
BasicModelP.java,org.apache.lucene.search.similarities,0,0,0,0.00,0
ThaiTokenizer.java,org.apache.lucene.analysis.th,0,2,2,0.80,0
TestWordDelimiterFilterFactory.java,org.apache.solr.analysis,0,2,2,0.75,0
CharTermAttributeImpl.java,org.apache.lucene.analysis.tokenattributes,0,3,3,0.33,0
TestMissingGroups.java,org.apache.solr.search,0,1,1,1.00,0
TestTaxonomyCombined.java,org.apache.lucene.facet.taxonomy,0,3,3,0.40,0
PrefixFilter.java,org.apache.lucene.search,0,0,0,0.00,1
PropertiesInputStream.java,org.apache.solr.util,0,0,0,0.00,0
TestBeiderMorseFilter.java,org.apache.lucene.analysis.phonetic,0,1,1,1.00,0
CrankyCompoundFormat.java,org.apache.lucene.codecs.cranky,0,2,2,0.75,0
TestNRTReaderWithThreads.java,org.apache.lucene.index,0,4,4,0.25,0
IndicNormalizer.java,org.apache.lucene.analysis.in,0,1,1,1.00,0
FilterCachingPolicy.java,org.apache.lucene.search,0,1,1,1.00,0
DateFieldTest.java,org.apache.solr.schema,0,1,1,1.00,1
FuzzyLikeThisQueryBuilder.java,org.apache.lucene.queryparser.xml.builders,0,0,0,0.00,0
ClassificationResult.java,org.apache.lucene.classification,0,1,1,1.00,0
TestDoubleEscape.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
SimpleNaiveBayesClassifier.java,org.apache.lucene.classification,0,4,4,0.62,0
ArrayTimSorter.java,org.apache.lucene.util,0,0,0,0.00,0
AbstractDistribZkTestBase.java,org.apache.solr.cloud,0,3,3,0.75,0
TestRollback.java,org.apache.lucene.index,0,3,3,0.33,0
FieldComparator.java,org.apache.lucene.search,0,4,4,0.54,0
HdfsChaosMonkeySafeLeaderTest.java,org.apache.solr.cloud.hdfs,0,4,4,0.25,0
ZkTestServer.java,org.apache.solr.cloud,0,6,6,0.17,0
SpanQueryBuilder.java,org.apache.lucene.queryparser.xml.builders,0,0,0,0.00,0
SPIClassIterator.java,org.apache.lucene.util,0,3,3,0.50,0
MapReduceIndexerToolArgumentParserTest.java,org.apache.solr.hadoop,0,5,5,0.25,0
SimpleFragmentsBuilder.java,org.apache.lucene.search.vectorhighlight,0,0,0,0.00,0
QueryEqualityTest.java,org.apache.solr.search,0,5,5,0.38,0
ExactStatsCache.java,org.apache.solr.search.stats,0,1,1,1.00,0
CheckHits.java,org.apache.lucene.search,0,4,4,0.40,2
TestCustomScoreQuery.java,org.apache.lucene.queries,0,2,2,0.67,1
TestDeterminizeLexicon.java,org.apache.lucene.util.automaton,0,4,4,0.50,0
WithNestedTests.java,org.apache.lucene.util.junitcompat,0,2,2,0.75,1
SolrFragmenter.java,org.apache.solr.highlight,0,0,0,0.00,0
DistanceUnits.java,org.apache.solr.util,0,1,1,1.00,0
TestHugeRamFile.java,org.apache.lucene.store,0,2,2,0.67,0
SyntaxError.java,org.apache.solr.search,0,0,0,0.00,0
SoraniStemmer.java,org.apache.lucene.analysis.ckb,0,1,1,1.00,0
DateRecognizerSinkFilter.java,org.apache.lucene.analysis.sinks,0,0,0,0.00,0
LazyDocument.java,org.apache.lucene.document,0,1,1,1.00,0
TestSoraniStemFilterFactory.java,org.apache.lucene.analysis.ckb,0,1,1,1.00,0
TestHindiFilters.java,org.apache.lucene.analysis.hi,0,1,1,1.00,0
MMapDirectoryFactory.java,org.apache.solr.core,0,2,2,0.75,0
Cell.java,org.egothor.stemmer,0,0,0,0.00,0
TestDocBoost.java,org.apache.lucene.search,0,4,4,0.33,1
DebugLogger.java,org.apache.solr.handler.dataimport,0,1,1,1.00,0
BooleanModifierNode.java,org.apache.lucene.queryparser.flexible.standard.nodes,0,1,1,1.00,0
TestSparseFixedBitDocIdSet.java,org.apache.lucene.util,0,1,1,1.00,0
FrenchAnalyzer.java,org.apache.lucene.analysis.fr,0,3,3,0.60,0
AbstractBeforeAfterRule.java,org.apache.lucene.util,0,1,1,1.00,0
PreAnalyzedUpdateProcessorFactory.java,org.apache.solr.update.processor,0,1,1,1.00,0
SpatialExample.java,org.apache.lucene.spatial,0,4,4,0.25,0
UIMATokenizersSolrIntegrationTest.java,org.apache.solr.uima.analysis,0,0,0,0.00,0
MultiPhraseQuery.java,org.apache.lucene.search,0,3,3,0.67,7
TestWildcard.java,org.apache.lucene.search,0,4,4,0.40,0
CommonGramsFilterTest.java,org.apache.lucene.analysis.commongrams,0,2,2,0.80,0
TestDocValuesFieldSources.java,org.apache.lucene.queries.function,0,5,5,0.33,0
PositiveIntOutputs.java,org.apache.lucene.util.fst,0,1,1,1.00,0
TokenOffsetPayloadTokenFilterTest.java,org.apache.lucene.analysis.payloads,0,1,1,1.00,0
StandardDirectoryReader.java,org.apache.lucene.index,0,4,4,0.44,2
PersianCharFilter.java,org.apache.lucene.analysis.fa,0,0,0,0.00,0
SegmentCoreReaders.java,org.apache.lucene.index,0,5,5,0.62,0
PersianAnalyzer.java,org.apache.lucene.analysis.fa,0,2,2,0.75,0
FieldAnalysisRequest.java,org.apache.solr.client.solrj.request,0,3,3,0.33,0
MemoryIndex.java,org.apache.lucene.index.memory,0,7,7,0.35,4
EarlyTerminatingCollectorException.java,org.apache.solr.search,0,1,1,1.00,0
TaxonomyReader.java,org.apache.lucene.facet.taxonomy,0,1,1,1.00,0
TermFilterTest.java,org.apache.lucene.queries,0,4,4,0.40,0
SearcherManager.java,org.apache.lucene.search,0,2,2,0.67,0
KStemData5.java,org.apache.lucene.analysis.en,0,0,0,0.00,0
TestPersianCharFilter.java,org.apache.lucene.analysis.fa,0,1,1,1.00,0
OverriddenZkACLAndCredentialsProvidersTest.java,org.apache.solr.cloud,0,1,1,1.00,0
TestStressIndexing.java,org.apache.lucene.index,0,4,4,0.25,0
SimpleFragmenter.java,org.apache.lucene.search.highlight,0,0,0,0.00,0
TSTLookupFactory.java,org.apache.solr.spelling.suggest.tst,0,0,0,0.00,0
HunspellStemFilter.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
GroupConverter.java,org.apache.solr.search.grouping.distributed.command,0,2,2,0.50,0
StatelessScriptUpdateProcessorFactoryTest.java,org.apache.solr.update.processor,0,1,1,1.00,0
TestPhrasePrefixQuery.java,org.apache.lucene.search,0,3,3,0.33,0
TestIndexWriterForceMerge.java,org.apache.lucene.index,0,5,5,0.33,1
XMLErrorLogger.java,org.apache.solr.common.util,0,0,0,0.00,0
KpStemmer.java,org.tartarus.snowball.ext,0,0,0,0.00,0
FSTCompletionLookup.java,org.apache.lucene.search.suggest.fst,0,4,4,0.57,0
AssertingLiveDocsFormat.java,org.apache.lucene.codecs.asserting,0,1,1,1.00,0
ZooKeeperDownloader.java,org.apache.solr.morphlines.solr,0,1,1,1.00,0
SafeConcurrentUpdateSolrClient.java,org.apache.solr.morphlines.solr,0,1,1,1.00,0
TestJapaneseKatakanaStemFilter.java,org.apache.lucene.analysis.ja,0,2,2,0.75,0
AddIndexesTaskTest.java,org.apache.lucene.benchmark.byTask.tasks,0,5,5,0.29,0
TestZkChroot.java,org.apache.solr.cloud,0,3,3,0.60,0
StringUtils.java,org.apache.lucene.queryparser.flexible.core.util,0,0,0,0.00,0
TestSizeBoundedForceMerge.java,org.apache.lucene.index,0,4,4,0.40,0
DummySentimentAnnotation.java,org.apache.solr.uima.ts,0,0,0,0.00,0
CompressingStoredFieldsIndexWriter.java,org.apache.lucene.codecs.compressing,0,2,2,0.50,0
TestGrouping.java,org.apache.lucene.search.grouping,0,6,6,0.39,0
AbstractTestCase.java,org.apache.lucene.search.vectorhighlight,0,3,3,0.50,0
FieldConfigListener.java,org.apache.lucene.queryparser.flexible.core.config,0,0,0,0.00,0
EarlyTerminatingCollector.java,org.apache.solr.search,0,2,2,0.67,0
TestNorwegianAnalyzer.java,org.apache.lucene.analysis.no,0,2,2,0.67,0
SlowClosingMockIndexInputWrapper.java,org.apache.lucene.store,0,0,0,0.00,0
BasicModelG.java,org.apache.lucene.search.similarities,0,0,0,0.00,0
IntersectTermsEnumFrame.java,org.apache.lucene.codecs.blocktree,0,2,2,0.88,0
RecyclingByteBlockAllocator.java,org.apache.lucene.util,0,0,0,0.00,0
TestSpans.java,org.apache.lucene.search.spans,0,3,3,0.40,4
ThreadInterruptedException.java,org.apache.lucene.util,0,0,0,0.00,0
CharBuffer.java,org.apache.solr.internal.csv,0,1,1,1.00,0
TestSimpleTextDocValuesFormat.java,org.apache.lucene.codecs.simpletext,0,0,0,0.00,0
SpanishLightStemFilter.java,org.apache.lucene.analysis.es,0,0,0,0.00,0
TestAtomicUpdateErrorCases.java,org.apache.solr.update,0,0,0,0.00,0
BinaryResponseWriter.java,org.apache.solr.response,0,3,3,0.50,0
AddBlockUpdateTest.java,org.apache.solr.update,0,2,2,0.75,0
NotDocIdSet.java,org.apache.lucene.util,0,1,1,1.00,0
LongValueFieldType.java,org.apache.solr.schema,0,0,0,0.00,0
ConfigSolrXml.java,org.apache.solr.core,0,4,4,0.38,0
BlockJoinComparatorSource.java,org.apache.lucene.search,0,2,2,0.50,0
TestEnglishMinimalStemFilterFactory.java,org.apache.lucene.analysis.en,0,1,1,1.00,0
TopTermsRewrite.java,org.apache.lucene.search,0,2,2,0.50,0
DistribCursorPagingTest.java,org.apache.solr.cloud,0,7,7,0.43,0
TestSortedSetSortField.java,org.apache.lucene.search,0,2,2,0.75,0
TestIndexWriterUnicode.java,org.apache.lucene.index,0,5,5,0.29,0
JmxMonitoredMap.java,org.apache.solr.core,0,5,5,0.20,1
TestMultiAnalyzerQPHelper.java,org.apache.lucene.queryparser.flexible.standard,0,1,1,1.00,0
NormsFormat.java,org.apache.lucene.codecs,0,1,1,1.00,0
DateRecognizerSinkTokenizerTest.java,org.apache.lucene.analysis.sinks,0,1,1,1.00,0
QueryParser.java,org.apache.lucene.queryparser.classic,0,2,2,0.75,0
LuceneQParser.java,org.apache.solr.search,0,0,0,0.00,0
SimpleFragmentsBuilderTest.java,org.apache.lucene.search.vectorhighlight,0,4,4,0.40,0
TestBlobHandler.java,org.apache.solr.handler,0,4,4,0.67,0
CustomSimilarityFactory.java,org.apache.solr.search.similarities,0,0,0,0.00,0
SolrParams.java,org.apache.solr.common.params,0,5,5,0.20,0
DisableFsyncFS.java,org.apache.lucene.mockfile,0,1,1,1.00,0
CSVUtilsTest.java,org.apache.solr.internal.csv,0,0,0,0.00,0
SearchWithCollectorTask.java,org.apache.lucene.benchmark.byTask.tasks,0,1,1,1.00,0
ExpressionSortField.java,org.apache.lucene.expressions,0,0,0,0.00,0
BulgarianStemmer.java,org.apache.lucene.analysis.bg,0,0,0,0.00,0
IgnoreCommitOptimizeUpdateProcessorFactoryTest.java,org.apache.solr.update.processor,0,1,1,1.00,1
SimpleFieldComparator.java,org.apache.lucene.search,0,1,1,1.00,0
TestExpressionRescorer.java,org.apache.lucene.expressions,0,2,2,0.67,0
FacetPivotSmallTest.java,org.apache.solr.handler.component,0,1,1,1.00,0
MergeState.java,org.apache.lucene.index,0,4,4,0.60,0
UUIDUpdateProcessorFallbackTest.java,org.apache.solr.update.processor,0,1,1,1.00,0
DistanceSubQuery.java,org.apache.lucene.queryparser.surround.query,0,0,0,0.00,0
Extensions.java,org.apache.lucene.queryparser.ext,0,1,1,1.00,0
PerFieldAnalyzerWrapper.java,org.apache.lucene.analysis.miscellaneous,0,2,2,0.50,0
ScandinavianNormalizationFilter.java,org.apache.lucene.analysis.miscellaneous,0,0,0,0.00,0
TestIndexWriterOnJRECrash.java,org.apache.lucene.index,0,5,5,0.44,0
TestSearchWithThreads.java,org.apache.lucene.search,0,2,2,0.50,0
FrenchMinimalStemmer.java,org.apache.lucene.analysis.fr,0,0,0,0.00,0
AbstractSolrEventListener.java,org.apache.solr.core,0,0,0,0.00,0
AnalyticsContentHandler.java,org.apache.solr.analytics.request,0,1,1,1.00,0
TestReloadAndDeleteDocs.java,org.apache.solr.core,0,0,0,0.00,0
TermAutomatonQuery.java,org.apache.lucene.search,0,2,2,0.67,5
MultiBoolFunction.java,org.apache.lucene.queries.function.valuesource,0,1,1,1.00,0
ExtractingDocumentLoader.java,org.apache.solr.handler.extraction,0,1,1,1.00,0
IndexRevisionTest.java,org.apache.lucene.replicator,0,3,3,0.60,0
Diff.java,org.egothor.stemmer,0,1,1,1.00,0
ReplicationService.java,org.apache.lucene.replicator.http,0,1,1,1.00,0
HdfsUnloadDistributedZkTest.java,org.apache.solr.cloud.hdfs,0,3,3,0.33,0
PagedMutable.java,org.apache.lucene.util.packed,0,0,0,0.00,0
AsyncMigrateRouteKeyTest.java,org.apache.solr.cloud,0,4,4,0.43,0
Tokenizer.java,org.apache.lucene.analysis,0,2,2,0.67,0
IntersectsPrefixTreeFilter.java,org.apache.lucene.spatial.prefix,0,3,3,0.50,1
DictionaryBuilder.java,org.apache.lucene.analysis.ja.util,0,0,0,0.00,0
SpansQueryTreeBuilder.java,org.apache.lucene.queryparser.flexible.spans,0,0,0,0.00,0
ClusteringEngine.java,org.apache.solr.handler.clustering,0,0,0,0.00,0
SchemaXmlResponseWriter.java,org.apache.solr.response,0,0,0,0.00,0
SimpleTextFieldInfosFormat.java,org.apache.lucene.codecs.simpletext,0,2,2,0.60,0
TestXMLEscaping.java,org.apache.solr.common.util,0,1,1,1.00,0
VMParamsAllAndReadonlyDigestZkACLProvider.java,org.apache.solr.common.cloud,0,1,1,1.00,0
TestDocumentObjectBinder.java,org.apache.solr.client.solrj.beans,0,1,1,1.00,0
QueryParser.java,org.apache.solr.parser,0,2,2,0.50,0
MockHoleInjectingTokenFilter.java,org.apache.lucene.analysis,0,1,1,1.00,0
ScandinavianFoldingFilterFactory.java,org.apache.lucene.analysis.miscellaneous,0,0,0,0.00,0
TestNumericTokenStream.java,org.apache.lucene.analysis,0,3,3,0.33,0
RAMDirectoryFactoryTest.java,org.apache.solr.core,0,1,1,1.00,0
SpanNearClauseFactory.java,org.apache.lucene.queryparser.surround.query,0,2,2,0.50,0
ParsingFieldUpdateProcessorsTest.java,org.apache.solr.update.processor,0,1,1,1.00,0
TestMultipleIndexFields.java,org.apache.lucene.facet,0,3,3,0.40,0
MergeStrategyTest.java,org.apache.solr.search,0,3,3,0.50,0
BulkOperationPacked14.java,org.apache.lucene.util.packed,0,0,0,0.00,0
TestFixedBitSet.java,org.apache.lucene.util,0,4,4,0.50,1
TestDependencies.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
LargeVolumeBinaryJettyTest.java,org.apache.solr.client.solrj.embedded,0,1,1,1.00,0
QueryTimeoutImpl.java,org.apache.lucene.index,0,1,1,1.00,0
TestSpansAdvanced2.java,org.apache.lucene.search.spans,0,3,3,0.33,0
SegmentDocValuesProducer.java,org.apache.lucene.index,0,3,3,0.62,0
LZ4.java,org.apache.lucene.codecs.compressing,0,0,0,0.00,0
SimpleMergedSegmentWarmer.java,org.apache.lucene.index,0,3,3,0.33,0
TermSecondPassGroupingCollector.java,org.apache.lucene.search.grouping.term,0,3,3,0.50,1
TestCoreDiscovery.java,org.apache.solr.core,0,6,6,0.31,0
InterpolatedProperties.java,org.apache.lucene.dependencies,0,1,1,1.00,0
GermanLightStemFilterFactory.java,org.apache.lucene.analysis.de,0,0,0,0.00,0
FastCompressingCodec.java,org.apache.lucene.codecs.compressing,0,1,1,1.00,0
CapitalizationFilter.java,org.apache.lucene.analysis.miscellaneous,0,1,1,1.00,0
ICUTransformFilter.java,org.apache.lucene.analysis.icu,0,0,0,0.00,0
TestCzechStemmer.java,org.apache.lucene.analysis.cz,0,3,3,0.60,0
MemoryDocValuesFormat.java,org.apache.lucene.codecs.memory,0,0,0,0.00,0
AbstractGroupingTestCase.java,org.apache.lucene.search.grouping,0,1,1,1.00,0
TestLiveFieldValues.java,org.apache.lucene.search,0,5,5,0.29,0
TermAllGroupsCollector.java,org.apache.lucene.search.grouping.term,0,3,3,0.50,1
UpdateRequestProcessorFactory.java,org.apache.solr.update.processor,0,0,0,0.00,0
PrimUtilsTest.java,org.apache.solr.util,0,0,0,0.00,0
NoMergeScheduler.java,org.apache.lucene.index,0,2,2,0.50,0
TestValueSources.java,org.apache.lucene.queries.function,0,6,6,0.29,1
LargeVolumeJettyTest.java,org.apache.solr.client.solrj.embedded,0,1,1,1.00,0
CompositeReaderContext.java,org.apache.lucene.index,0,2,2,0.50,0
CoreAdminResponse.java,org.apache.solr.client.solrj.response,0,0,0,0.00,0
TermRangeQuery.java,org.apache.lucene.search,0,1,1,1.00,0
JapaneseBaseFormFilterFactory.java,org.apache.lucene.analysis.ja,0,0,0,0.00,0
ItalianStemmer.java,org.tartarus.snowball.ext,0,0,0,0.00,0
FunctionQParser.java,org.apache.solr.search,0,1,1,1.00,0
PayloadTermQuery.java,org.apache.lucene.search.payloads,0,2,2,0.50,4
SearchHandlerTest.java,org.apache.solr.handler.component,0,2,2,0.50,0
TestQuerySenderNoQuery.java,org.apache.solr.core,0,0,0,0.00,0
HdfsCollectionsAPIDistributedZkTest.java,org.apache.solr.cloud.hdfs,0,3,3,0.50,0
BasicModelIne.java,org.apache.lucene.search.similarities,0,0,0,0.00,0
MergeIndexesExampleTestBase.java,org.apache.solr.client.solrj,0,5,5,0.33,0
TestSortedSetSelector.java,org.apache.lucene.search,0,4,4,0.62,0
TypeAsPayloadTokenFilter.java,org.apache.lucene.analysis.payloads,0,1,1,1.00,0
PhraseQueryNodeBuilder.java,org.apache.lucene.queryparser.flexible.standard.builders,0,0,0,0.00,0
HdfsBasicDistributedZkTest.java,org.apache.solr.cloud.hdfs,0,3,3,0.33,0
UninvertingReader.java,org.apache.lucene.uninverting,0,3,3,0.57,1
TestMultiThreadTermVectors.java,org.apache.lucene.search,0,3,3,0.33,0
DaitchMokotoffSoundexFilterFactory.java,org.apache.lucene.analysis.phonetic,0,1,1,1.00,0
TermSpans.java,org.apache.lucene.search.spans,0,0,0,0.00,1
Hyphenation.java,org.apache.lucene.analysis.compound.hyphenation,0,0,0,0.00,0
TestDocument.java,org.apache.lucene.document,0,5,5,0.60,0
TestBinaryDocument.java,org.apache.lucene.document,0,4,4,0.25,0
BlockPackedReaderIterator.java,org.apache.lucene.util.packed,0,1,1,1.00,0
JettyWebappTest.java,org.apache.solr.client.solrj.embedded,0,5,5,0.33,0
CoreAdminHandler.java,org.apache.solr.handler.admin,3,6,9,0.21,4
OrdinalMappingLeafReader.java,org.apache.lucene.facet.taxonomy,0,2,2,0.67,0
BooleanQuery.java,org.apache.lucene.search,0,5,5,0.47,4
TestCodecReported.java,org.apache.lucene.util.junitcompat,0,0,0,0.00,0
PerFieldSimilarityWrapper.java,org.apache.lucene.search.similarities,0,1,1,1.00,0
SolrClient.java,org.apache.solr.client.solrj,0,2,2,0.75,2
TypeAsPayloadTokenFilterFactory.java,org.apache.lucene.analysis.payloads,0,0,0,0.00,0
KeywordAnalyzer.java,org.apache.lucene.analysis.core,0,2,2,0.75,0
MergeIndexesEmbeddedTest.java,org.apache.solr.client.solrj.embedded,0,1,1,1.00,0
EchoParamsTest.java,org.apache.solr,0,0,0,0.00,0
TestFilterDirectory.java,org.apache.lucene.store,0,3,3,0.67,0
TestSimpleQParserPlugin.java,org.apache.solr.search,0,1,1,1.00,0
PersistenceTest.java,org.apache.lucene.search.suggest,0,3,3,0.50,0
TestXPathEntityProcessor.java,org.apache.solr.handler.dataimport,0,4,4,0.38,0
PropertiesRequestHandler.java,org.apache.solr.handler.admin,0,2,2,0.50,0
TestJapaneseIterationMarkCharFilterFactory.java,org.apache.lucene.analysis.ja,0,1,1,1.00,0
BulkOperationPacked5.java,org.apache.lucene.util.packed,0,0,0,0.00,0
TypeTokenFilterFactory.java,org.apache.lucene.analysis.core,0,2,2,0.75,0
FakeScorer.java,org.apache.lucene.search.join,0,2,2,0.50,0
TestTurkishAnalyzer.java,org.apache.lucene.analysis.tr,0,2,2,0.75,0
StressRamUsageEstimator.java,org.apache.lucene.util,0,1,1,1.00,0
SuggesterOptions.java,org.apache.solr.spelling.suggest,0,0,0,0.00,0
RequestParams.java,org.apache.solr.core,0,1,1,1.00,1
MergePolicy.java,org.apache.lucene.index,0,6,6,0.47,0
DisjunctionMaxQueryBuilder.java,org.apache.lucene.queryparser.xml.builders,0,0,0,0.00,0
SortedNumericDocValuesWriter.java,org.apache.lucene.index,0,2,2,0.50,0
TestReusableStringReader.java,org.apache.lucene.analysis,0,0,0,0.00,0
TestMorphData.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
LoggingInfoStream.java,org.apache.solr.update,0,0,0,0.00,0
DataOutput.java,org.apache.lucene.store,0,2,2,0.50,1
SpanTermQuery.java,org.apache.lucene.search.spans,0,3,3,0.33,3
SchemaAware.java,org.apache.solr.schema,0,0,0,0.00,0
TrecContentSource.java,org.apache.lucene.benchmark.byTask.feeds,0,2,2,0.67,0
ItalianAnalyzer.java,org.apache.lucene.analysis.it,0,3,3,0.60,0
LatvianStemFilterFactory.java,org.apache.lucene.analysis.lv,0,0,0,0.00,0
DualDoubleFunction.java,org.apache.solr.analytics.util.valuesource,0,2,2,0.50,0
TestCloudManagedSchema.java,org.apache.solr.schema,0,3,3,0.33,0
ContentStreamUpdateRequest.java,org.apache.solr.client.solrj.request,0,1,1,1.00,0
TestCharTokenizers.java,org.apache.lucene.analysis.util,0,3,3,0.67,0
QueryUtils.java,org.apache.lucene.search,0,4,4,0.33,6
TemplateTransformer.java,org.apache.solr.handler.dataimport,0,1,1,1.00,0
SingletonSortedSetDocValues.java,org.apache.lucene.index,0,1,1,1.00,0
SpanNotBuilder.java,org.apache.lucene.queryparser.xml.builders,0,0,0,0.00,0
DirectoryTaxonomyReader.java,org.apache.lucene.facet.taxonomy.directory,0,2,2,0.67,0
PointPrefixTreeFieldCacheProvider.java,org.apache.lucene.spatial.prefix,0,1,1,1.00,0
MappingCharFilter.java,org.apache.lucene.analysis.charfilter,0,1,1,1.00,0
ParseDateFieldUpdateProcessorFactory.java,org.apache.solr.update.processor,0,2,2,0.50,0
TestManagedResource.java,org.apache.solr.rest,0,1,1,1.00,0
TestFuzzyQuery.java,org.apache.lucene.search,0,2,2,0.50,0
TestLRUStatsCache.java,org.apache.solr.search.stats,0,1,1,1.00,0
ByteVector.java,org.apache.lucene.analysis.compound.hyphenation,0,0,0,0.00,0
DuplicateFilterBuilder.java,org.apache.lucene.queryparser.xml.builders,0,0,0,0.00,0
MorphosyntacticTagsAttributeImpl.java,org.apache.lucene.analysis.morfologik,0,1,1,1.00,0
SingleDocTestFilter.java,org.apache.lucene.search,0,2,2,0.67,2
StandardQueryParser.java,org.apache.lucene.queryparser.flexible.standard,0,2,2,0.50,0
StrField.java,org.apache.solr.schema,0,2,2,0.67,0
TestCommonGramsFilterFactory.java,org.apache.lucene.analysis.commongrams,0,2,2,0.50,0
SpatialOptions.java,org.apache.solr.search,0,0,0,0.00,0
UIMAUpdateRequestProcessorTest.java,org.apache.solr.uima.processor,0,1,1,1.00,0
TestLucene50FieldInfoFormat.java,org.apache.lucene.codecs.lucene50,0,1,1,1.00,0
BytesRefSorter.java,org.apache.lucene.search.suggest.fst,0,0,0,0.00,0
ZkCLI.java,org.apache.solr.cloud,0,4,4,0.40,0
TurkishLowerCaseFilterFactory.java,org.apache.lucene.analysis.tr,0,0,0,0.00,0
TypeAttribute.java,org.apache.lucene.analysis.tokenattributes,0,0,0,0.00,0
CellIterator.java,org.apache.lucene.spatial.prefix.tree,0,2,2,0.50,0
