size, priority, comp, queue, S_Apple, S_Google, S_RIM, S_Intel, S_Igalia, R_Apple, R_Google, R_RIM, R_Intel, R_Igalia, s_exp, r_exp, obsolete, time, outcome,outcome,"loc,time,trans"
4,1,1,0,1,0,0,0,0,1,0,0,0,0,436,30,FALSE,85.46666667,1,r+,"4,85.4666666666667,r+"
2,1,1,0,1,0,0,0,0,1,0,0,0,0,441,31,FALSE,983.1333333,1,r+,"2,983.133333333333,r+"
48,1,1,0,0,1,0,0,0,1,0,0,0,0,184,439,FALSE,10.78333333,1,r+,"48,10.7833333333333,r+"
5,1,1,0,1,0,0,0,0,0,1,0,0,0,556,1198,FALSE,38.26666667,1,r+,"5,38.2666666666667,r+"
6,1,1,0,1,0,0,0,0,1,0,0,0,0,245,1201,FALSE,4522.716667,1,r+,"6,4522.71666666667,r+"
3,1,1,0,0,1,0,0,0,1,0,0,0,0,217,631,TRUE,1536.716667,1,r+,"3,1536.71666666667,r+"
1,1,1,0,1,0,0,0,0,0,0,1,0,0,90,160,TRUE,1295.1,-1,r-,"1,1295.1,r-"
10,1,1,0,1,0,0,0,0,1,0,0,0,0,91,433,FALSE,3070.616667,1,r+,"10,3070.61666666667,r+"
36,1,1,0,1,0,0,0,0,1,0,0,0,0,142,434,FALSE,72.61666667,1,r+,"36,72.6166666666667,r+"
2,1,1,0,0,1,0,0,0,1,0,0,0,0,144,493,TRUE,10.2,1,r+,"2,10.2,r+"
2,1,1,0,1,0,0,0,0,1,0,0,0,0,155,565,FALSE,532.8833333,1,r+,"2,532.883333333333,r+"
19,1,1,0,0,1,0,0,0,0,1,0,0,0,165,620,TRUE,360.5166667,1,r+,"19,360.516666666667,r+"
10,1,1,0,1,0,0,0,0,1,0,0,0,0,156,78,FALSE,6.35,1,r+,"10,6.35,r+"
25,1,1,1,0,1,0,0,0,1,0,0,0,0,48,42,FALSE,126.0833333,1,r+,"25,126.083333333333,r+"
3,1,1,0,0,0,0,0,0,0,1,0,0,0,18,567,TRUE,969.9833333,-1,r-,"3,969.983333333333,r-"
1,1,1,0,0,1,0,0,0,0,1,0,0,0,101,631,FALSE,32.58333333,1,r+,"1,32.5833333333333,r+"
67,1,1,0,0,1,0,0,0,0,1,0,0,0,160,302,TRUE,55.58333333,1,r+,"67,55.5833333333333,r+"
67,1,1,0,0,1,0,0,0,0,1,0,0,0,162,304,FALSE,23.83333333,1,r+,"67,23.8333333333333,r+"
6,1,1,0,0,1,0,0,0,1,0,0,0,0,167,369,TRUE,76.21666667,1,r+,"6,76.2166666666667,r+"
10,1,1,0,0,1,0,0,0,1,0,0,0,0,168,371,TRUE,22.96666667,1,r+,"10,22.9666666666667,r+"
10,1,1,0,0,1,0,0,0,0,1,0,0,0,169,324,FALSE,1686.1,1,r+,"10,1686.1,r+"
71,1,1,0,1,0,0,0,0,1,0,0,0,0,107,72,FALSE,195.8833333,1,r+,"71,195.883333333333,r+"
6,1,1,1,1,0,0,0,0,1,0,0,0,0,548,572,FALSE,283.1666667,1,r+,"6,283.166666666667,r+"
24,1,2,0,1,0,0,0,0,1,0,0,0,0,406,301,TRUE,3.016666667,1,r+,"24,3.01666666666667,r+"
8,1,1,0,1,0,0,0,0,1,0,0,0,0,407,302,FALSE,4.266666667,1,r+,"8,4.26666666666667,r+"
52,1,2,0,1,0,0,0,0,1,0,0,0,0,141,582,FALSE,491,1,r+,"52,491,r+"
99,2,1,0,1,0,0,0,0,1,0,0,0,0,3,1,FALSE,861.6,1,r+,"99,861.6,r+"
176,2,1,1,0,1,0,0,0,1,0,0,0,0,18,103,TRUE,1627.05,-1,r-,"176,1627.05,r-"
59,2,1,0,0,1,0,0,0,1,0,0,0,0,26,255,FALSE,155.8333333,1,r+,"59,155.833333333333,r+"
11,2,1,0,0,1,0,0,0,1,0,0,0,0,17,35,TRUE,8.066666667,-1,r-,"11,8.06666666666667,r-"
11,2,1,0,0,1,0,0,0,1,0,0,0,0,18,36,FALSE,1.366666667,1,r+,"11,1.36666666666667,r+"
8,2,1,0,0,1,0,0,0,1,0,0,0,0,175,67,TRUE,375.6,1,r+,"8,375.6,r+"
9,2,1,0,0,0,1,0,0,0,0,0,0,0,43,268,TRUE,35.88333333,1,r+,"9,35.8833333333333,r+"
6,2,1,0,0,1,0,0,0,0,1,0,0,0,265,357,TRUE,8.866666667,1,r+,"6,8.86666666666667,r+"
66,2,1,0,0,1,0,0,0,0,1,0,0,0,249,651,TRUE,5106.4,1,r+,"66,5106.4,r+"
56,2,1,0,0,1,0,0,0,0,1,0,0,0,250,652,FALSE,2.416666667,1,r+,"56,2.41666666666667,r+"
22,2,1,0,0,0,0,1,0,0,1,0,0,0,3,5,TRUE,23.06666667,1,r+,"22,23.0666666666667,r+"
14,2,1,0,0,0,0,1,0,0,1,0,0,0,5,10,FALSE,4.666666667,1,r+,"14,4.66666666666667,r+"
25,2,1,0,1,0,0,0,0,1,0,0,0,0,23,18,FALSE,731.4166667,1,r+,"25,731.416666666667,r+"
15,2,1,1,0,1,0,0,0,1,0,0,0,0,17,19,TRUE,11.51666667,-1,r-,"15,11.5166666666667,r-"
22,2,1,1,0,1,0,0,0,1,0,0,0,0,18,20,FALSE,3.9,1,r+,"22,3.9,r+"
6,2,1,0,0,0,0,1,0,0,1,0,0,0,19,314,FALSE,836.6666667,1,r+,"6,836.666666666667,r+"
5,2,1,0,1,0,0,0,0,1,0,0,0,0,24,101,TRUE,17.51666667,1,r+,"5,17.5166666666667,r+"
22,2,1,0,0,1,0,0,0,0,1,0,0,0,14,5,FALSE,2643.7,1,r+,"22,2643.7,r+"
2,2,0,0,0,0,0,0,0,0,0,0,0,0,33,51,FALSE,8.533333333,1,r+,"2,8.53333333333333,r+"
26,2,1,0,0,1,0,0,0,0,1,0,0,0,8,140,TRUE,3.416666667,1,r+,"26,3.41666666666667,r+"
8,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,TRUE,293.5166667,-1,r-,"8,293.516666666667,r-"
9,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,FALSE,37.25,1,r+,"9,37.25,r+"
2,2,1,1,1,0,0,0,0,1,0,0,0,0,79,477,FALSE,58.03333333,1,r+,"2,58.0333333333333,r+"
2,2,1,0,0,1,0,0,0,1,0,0,0,0,25,163,TRUE,7.083333333,1,r+,"2,7.08333333333333,r+"
3,2,1,1,0,1,0,0,0,0,1,0,0,0,5,311,TRUE,1250.35,1,r+,"3,1250.35,r+"
3,2,1,1,0,1,0,0,0,0,1,0,0,0,6,312,FALSE,4.416666667,1,r+,"3,4.41666666666667,r+"
15,2,1,0,1,0,0,0,0,1,0,0,0,0,39,246,FALSE,2.933333333,1,r+,"15,2.93333333333333,r+"
1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,300,TRUE,66.48333333,-1,r-,"1,66.4833333333333,r-"
1,2,1,1,0,0,0,0,0,0,1,0,0,0,2,303,TRUE,15.03333333,-1,r-,"1,15.0333333333333,r-"
1,2,1,1,0,0,0,0,0,0,1,0,0,0,3,304,TRUE,3700.333333,-1,r-,"1,3700.33333333333,r-"
9,2,1,1,0,0,0,0,0,0,1,0,0,0,4,309,FALSE,47.43333333,1,r+,"9,47.4333333333333,r+"
12,2,1,1,0,1,0,0,0,1,0,0,0,0,16,130,FALSE,1342.133333,1,r+,"12,1342.13333333333,r+"
2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,773,TRUE,8.9,1,r+,"2,8.9,r+"
2,2,1,0,0,1,0,0,0,1,0,0,0,0,4,843,FALSE,253.3166667,1,r+,"2,253.316666666667,r+"
56,2,1,0,1,0,0,0,0,1,0,0,0,0,312,22,FALSE,123.3833333,1,r+,"56,123.383333333333,r+"
4,2,1,1,0,0,0,0,0,1,0,0,0,0,26,1222,TRUE,263.15,-1,r-,"4,263.15,r-"
9,2,1,2,0,0,0,0,0,0,1,0,0,0,27,69,TRUE,3080.85,-1,r-,"9,3080.85,r-"
13,2,1,0,0,0,0,0,0,0,1,0,0,0,35,82,TRUE,642.0333333,1,r+,"13,642.033333333333,r+"
12,2,1,4,0,0,0,0,0,0,1,0,0,0,11,1902,FALSE,41.71666667,-1,r-,"12,41.7166666666667,r-"
2,2,1,0,0,0,0,0,0,0,0,1,0,0,14,168,TRUE,623.8166667,-1,r-,"2,623.816666666667,r-"
2,2,1,0,0,0,0,0,0,0,0,1,0,0,21,174,TRUE,221.8833333,1,r+,"2,221.883333333333,r+"
2,2,1,0,0,0,0,0,0,0,0,1,0,0,22,175,FALSE,8.133333333,1,r+,"2,8.13333333333333,r+"
21,2,2,0,0,0,0,0,0,0,1,0,0,0,4,88,TRUE,3040.433333,1,r+,"21,3040.43333333333,r+"
21,2,2,0,0,0,0,0,0,0,1,0,0,0,5,89,FALSE,63.61666667,1,r+,"21,63.6166666666667,r+"
27,2,1,1,0,1,0,0,0,0,1,0,0,0,111,1466,FALSE,17.73333333,1,r+,"27,17.7333333333333,r+"
30,2,3,4,0,1,0,0,0,0,1,0,0,0,190,1512,TRUE,2533.516667,-1,r-,"30,2533.51666666667,r-"
122,2,2,1,0,1,0,0,0,0,1,0,0,0,202,373,TRUE,598.5166667,1,r+,"122,598.516666666667,r+"
8,2,1,0,0,0,0,0,0,0,0,0,1,0,55,384,FALSE,6.933333333,1,r+,"8,6.93333333333333,r+"
61,2,1,0,0,0,0,0,0,0,0,1,0,0,25,223,TRUE,2430.733333,-1,r-,"61,2430.73333333333,r-"
61,2,1,0,0,0,0,0,0,0,0,1,0,0,26,224,FALSE,1127.766667,1,r+,"61,1127.76666666667,r+"
23,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,FALSE,8.4,1,r+,"23,8.4,r+"
45,2,1,0,0,1,0,0,0,0,1,0,0,0,2,1,FALSE,190.35,1,r+,"45,190.35,r+"
2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,5,TRUE,501.8166667,1,r+,"2,501.816666666667,r+"
2,2,1,0,0,0,0,0,0,1,0,0,0,0,2,11,FALSE,229.1833333,1,r+,"2,229.183333333333,r+"
11,2,1,1,0,1,0,0,0,0,1,0,0,0,1,2,FALSE,42.05,1,r+,"11,42.05,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,1,4,FALSE,5,1,r+,"2,5,r+"
753,2,2,0,0,1,0,0,0,0,1,0,0,0,1,4,FALSE,1264.416667,1,r+,"753,1264.41666666667,r+"
2,2,2,1,0,1,0,0,0,0,1,0,0,0,1,3,TRUE,162.4,-1,r-,"2,162.4,r-"
3,2,2,1,0,1,0,0,0,0,1,0,0,0,2,11,FALSE,23.75,1,r+,"3,23.75,r+"
130,2,1,0,0,1,0,0,0,0,1,0,0,0,1,5,TRUE,40.31666667,1,r+,"130,40.3166666666667,r+"
145,2,1,1,0,1,0,0,0,0,1,0,0,0,2,3,FALSE,911.3333333,-1,r-,"145,911.333333333333,r-"
66,2,2,1,0,1,0,0,0,0,1,0,0,0,3,6,FALSE,46.36666667,1,r+,"66,46.3666666666667,r+"
71,2,1,1,0,1,0,0,0,0,1,0,0,0,1,1,FALSE,25.63333333,-1,r-,"71,25.6333333333333,r-"
23,2,1,1,0,1,0,0,0,0,1,0,0,0,4,2,FALSE,4.016666667,1,r+,"23,4.01666666666667,r+"
24,2,3,0,1,0,0,0,0,1,0,0,0,0,1,3,FALSE,77.35,1,r+,"24,77.35,r+"
82,2,1,0,0,1,0,0,0,0,1,0,0,0,4,7,FALSE,6.2,1,r+,"82,6.2,r+"
181,2,3,0,0,1,0,0,0,0,1,0,0,0,2,15,TRUE,74.45,-1,r-,"181,74.45,r-"
181,2,3,0,0,1,0,0,0,0,1,0,0,0,3,16,TRUE,654.85,-1,r-,"181,654.85,r-"
256,2,3,0,0,1,0,0,0,0,1,0,0,0,7,17,FALSE,329.5833333,1,r+,"256,329.583333333333,r+"
2983,2,4,2,0,1,0,0,0,0,1,0,0,0,1,1,FALSE,8.983333333,1,r+,"2983,8.98333333333333,r+"
1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,FALSE,1353.283333,1,r+,"1,1353.28333333333,r+"
143,2,4,1,0,1,0,0,0,0,1,0,0,0,20,277,TRUE,330.4,-1,r-,"143,330.4,r-"
170,2,4,2,0,1,0,0,0,0,1,0,0,0,22,291,TRUE,90.61666667,-1,r-,"170,90.6166666666667,r-"
23,2,1,3,1,0,0,0,0,1,0,0,0,0,36,492,FALSE,26.8,1,r+,"23,26.8,r+"
55,2,2,0,0,1,0,0,0,0,1,0,0,0,3,67,TRUE,13.06666667,1,r+,"55,13.0666666666667,r+"
9,2,1,0,0,1,0,0,0,1,0,0,0,0,1,2,TRUE,3.133333333,1,r+,"9,3.13333333333333,r+"
9,2,1,0,0,1,0,0,0,1,0,0,0,0,3,3,TRUE,24.18333333,1,r+,"9,24.1833333333333,r+"
9,2,1,0,0,1,0,0,0,1,0,0,0,0,4,4,FALSE,42.51666667,1,r+,"9,42.5166666666667,r+"
18,2,3,0,1,0,0,0,0,1,0,0,0,0,2,2,FALSE,5.35,1,r+,"18,5.35,r+"
215,2,1,0,0,1,0,0,0,0,1,0,0,0,2,1,FALSE,244.8166667,1,r+,"215,244.816666666667,r+"
5,2,2,1,1,0,0,0,0,1,0,0,0,0,1,4,FALSE,41.16666667,1,r+,"5,41.1666666666667,r+"
54,2,1,1,0,1,0,0,0,0,1,0,0,0,2,14,TRUE,289.5666667,1,r+,"54,289.566666666667,r+"
54,2,1,1,0,1,0,0,0,0,1,0,0,0,3,20,FALSE,3673.7,1,r+,"54,3673.7,r+"
34,2,3,0,0,1,0,0,0,0,1,0,0,0,1,1,TRUE,339,-1,r-,"34,339,r-"
34,2,3,2,0,1,0,0,0,0,1,0,0,0,3,10,TRUE,5586.933333,1,r+,"34,5586.93333333333,r+"
13,2,1,1,0,0,0,1,0,0,1,0,0,0,1,7,FALSE,11.78333333,1,r+,"13,11.7833333333333,r+"
6,2,1,0,0,1,0,0,0,0,1,0,0,0,5,6,TRUE,80.08333333,-1,r-,"6,80.0833333333333,r-"
8,2,1,0,0,1,0,0,0,0,1,0,0,0,41,69,TRUE,7239.183333,1,r+,"8,7239.18333333333,r+"
8,2,1,0,0,1,0,0,0,0,1,0,0,0,46,143,FALSE,99.21666667,1,r+,"8,99.2166666666667,r+"
298,2,1,0,0,1,0,0,0,0,1,0,0,0,1,3,FALSE,5.766666667,1,r+,"298,5.76666666666667,r+"
12,2,2,0,0,1,0,0,0,0,1,0,0,0,1,6,TRUE,38.4,-1,r-,"12,38.4,r-"
12,2,2,0,0,1,0,0,0,0,1,0,0,0,2,7,FALSE,5.4,1,r+,"12,5.4,r+"
19,2,1,0,0,1,0,0,0,1,0,0,0,0,3,5,TRUE,7.15,-1,r-,"19,7.15,r-"
87,2,2,0,0,1,0,0,0,1,0,0,0,0,4,10,TRUE,16.55,-1,r-,"87,16.55,r-"
7,2,1,0,0,1,0,0,0,0,1,0,0,0,8,7,TRUE,90.08333333,1,r+,"7,90.0833333333333,r+"
16,2,1,0,0,1,0,0,0,0,1,0,0,0,5,8,FALSE,10.88333333,1,r+,"16,10.8833333333333,r+"
18,2,1,0,0,1,0,0,0,0,0,1,0,0,1,104,TRUE,6.85,-1,r-,"18,6.85,r-"
18,2,1,1,0,1,0,0,0,1,0,0,0,0,3,314,FALSE,281.45,1,r+,"18,281.45,r+"
432,2,1,0,0,1,0,0,0,0,1,0,0,0,6,9,FALSE,18.25,1,r+,"432,18.25,r+"
41,2,1,0,0,1,0,0,0,0,1,0,0,0,2,6,FALSE,1.65,1,r+,"41,1.65,r+"
167,2,1,1,0,1,0,0,0,0,1,0,0,0,2,5,FALSE,99.31666667,1,r+,"167,99.3166666666667,r+"
126,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,FALSE,405.8833333,1,r+,"126,405.883333333333,r+"
40,2,1,0,0,0,0,0,1,0,0,0,0,1,1,4,FALSE,243.8833333,1,r+,"40,243.883333333333,r+"
8,2,1,1,0,0,0,0,1,0,0,0,0,1,2,5,FALSE,236.1833333,1,r+,"8,236.183333333333,r+"
8,2,1,0,0,1,0,0,0,0,1,0,0,0,7,10,FALSE,52.3,1,r+,"8,52.3,r+"
2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,14,FALSE,5608.366667,1,r+,"2,5608.36666666667,r+"
29,2,1,0,0,1,0,0,0,0,1,0,0,0,5,11,FALSE,16.48333333,1,r+,"29,16.4833333333333,r+"
12,2,1,0,0,1,0,0,0,1,0,0,0,0,2,1,TRUE,4.833333333,1,r+,"12,4.83333333333333,r+"
12,2,1,0,0,1,0,0,0,1,0,0,0,0,3,2,FALSE,2.183333333,1,r+,"12,2.18333333333333,r+"
2,2,2,0,0,1,0,0,0,0,1,0,0,0,1,7,TRUE,1116.25,-1,r-,"2,1116.25,r-"
3,2,2,0,0,1,0,0,0,0,1,0,0,0,2,9,FALSE,74.38333333,1,r+,"3,74.3833333333333,r+"
15,2,1,1,0,1,0,0,0,0,1,0,0,0,4,15,TRUE,27.73333333,-1,r-,"15,27.7333333333333,r-"
13,2,1,1,0,1,0,0,0,0,1,0,0,0,5,17,FALSE,1580.8,1,r+,"13,1580.8,r+"
29,2,4,1,0,1,0,0,0,0,1,0,0,0,4,4,TRUE,241.0833333,1,r+,"29,241.083333333333,r+"
29,2,4,2,0,1,0,0,0,0,1,0,0,0,5,6,TRUE,18.71666667,1,r+,"29,18.7166666666667,r+"
29,2,4,2,0,1,0,0,0,0,1,0,0,0,6,7,FALSE,22.38333333,1,r+,"29,22.3833333333333,r+"
63,2,1,2,0,0,0,1,0,0,1,0,0,0,2,10,FALSE,17.05,1,r+,"63,17.05,r+"
2,2,1,0,1,0,0,0,0,1,0,0,0,0,3,11,TRUE,10.51666667,-1,r-,"2,10.5166666666667,r-"
2,2,1,0,1,0,0,0,0,1,0,0,0,0,4,13,FALSE,8.466666667,1,r+,"2,8.46666666666667,r+"
3,2,1,0,0,1,0,0,0,0,1,0,0,0,1,1,TRUE,98.85,1,r+,"3,98.85,r+"
3,2,1,0,0,1,0,0,0,0,1,0,0,0,2,2,TRUE,16.38333333,1,r+,"3,16.3833333333333,r+"
3,2,1,0,0,1,0,0,0,0,1,0,0,0,3,5,FALSE,15.23333333,1,r+,"3,15.2333333333333,r+"
127,2,2,0,1,0,0,0,0,1,0,0,0,0,3,5,FALSE,25.31666667,1,r+,"127,25.3166666666667,r+"
163,2,3,0,1,0,0,0,0,1,0,0,0,0,7,2,TRUE,33.88333333,1,r+,"163,33.8833333333333,r+"
8,2,2,0,1,0,0,0,0,1,0,0,0,0,1,5,FALSE,1.55,1,r+,"8,1.55,r+"
26,2,1,0,0,1,0,0,0,0,1,0,0,0,2,3,FALSE,257.6666667,1,r+,"26,257.666666666667,r+"
38,2,2,0,0,1,0,0,0,0,1,0,0,0,5,90,FALSE,20.68333333,1,r+,"38,20.6833333333333,r+"
14,2,1,2,1,0,0,0,0,0,1,0,0,0,3,33,FALSE,1191.683333,1,r+,"14,1191.68333333333,r+"
25,2,1,0,0,1,0,0,0,0,1,0,0,0,3,13,FALSE,939.9833333,1,r+,"25,939.983333333333,r+"
12,2,1,0,0,1,0,0,0,1,0,0,0,0,2,5,FALSE,2771.216667,1,r+,"12,2771.21666666667,r+"
6,2,2,0,0,1,0,0,0,0,1,0,0,0,4,12,TRUE,962.1,-1,r-,"6,962.1,r-"
6,2,2,0,0,1,0,0,0,0,1,0,0,0,6,4,TRUE,697.2166667,-1,r-,"6,697.216666666667,r-"
22,2,1,0,0,1,0,0,0,0,1,0,0,0,3,6,FALSE,76.23333333,1,r+,"22,76.2333333333333,r+"
8,2,1,0,0,0,0,0,0,1,0,0,0,0,1,6,TRUE,89.65,-1,r-,"8,89.65,r-"
6,2,1,0,0,0,0,0,0,1,0,0,0,0,2,7,FALSE,11.63333333,1,r+,"6,11.6333333333333,r+"
2,2,1,0,0,0,0,0,0,1,0,0,0,0,3,6,TRUE,25.18333333,-1,r-,"2,25.1833333333333,r-"
3,2,1,0,0,0,0,0,0,1,0,0,0,0,17,497,FALSE,48.45,1,r+,"3,48.45,r+"
40,2,3,0,0,1,0,0,0,1,0,0,0,0,7,11,FALSE,7.716666667,1,r+,"40,7.71666666666667,r+"
4,2,1,0,0,0,0,1,0,0,0,0,0,1,1,9,TRUE,415.3333333,1,r+,"4,415.333333333333,r+"
5,2,1,1,1,0,0,0,0,1,0,0,0,0,81,223,FALSE,2.766666667,1,r+,"5,2.76666666666667,r+"
42,2,2,0,0,0,0,0,0,1,0,0,0,0,2,7,TRUE,6.666666667,-1,r-,"42,6.66666666666667,r-"
32,2,1,0,0,0,0,0,0,1,0,0,0,0,3,9,FALSE,87.06666667,1,r+,"32,87.0666666666667,r+"
410,2,6,0,0,1,0,0,0,0,1,0,0,0,6,11,FALSE,608.3333333,1,r+,"410,608.333333333333,r+"
704,2,5,1,0,1,0,0,0,0,1,0,0,0,3,5,FALSE,8.5,1,r+,"704,8.5,r+"
65,2,1,1,0,1,0,0,0,0,1,0,0,0,3,8,FALSE,144.2833333,1,r+,"65,144.283333333333,r+"
10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,4.433333333,1,r+,"10,4.43333333333333,r+"
3,2,1,1,0,1,0,0,0,0,1,0,0,0,4,11,TRUE,1.6,-1,r-,"3,1.6,r-"
3,2,1,1,0,1,0,0,0,0,1,0,0,0,5,12,FALSE,0.45,1,r+,"3,0.45,r+"
38,2,1,0,0,1,0,0,0,0,1,0,0,0,8,12,FALSE,28.71666667,1,r+,"38,28.7166666666667,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,3,16,FALSE,19.41666667,1,r+,"2,19.4166666666667,r+"
24,2,1,0,0,0,0,0,0,0,0,1,0,0,1,15,TRUE,10.26666667,-1,r-,"24,10.2666666666667,r-"
24,2,1,0,0,0,0,0,0,0,0,1,0,0,2,16,TRUE,37.5,-1,r-,"24,37.5,r-"
25,2,1,0,0,0,0,0,0,0,0,1,0,0,5,17,TRUE,6.966666667,-1,r-,"25,6.96666666666667,r-"
25,2,1,0,0,0,0,0,0,0,0,1,0,0,7,18,TRUE,107.6833333,-1,r-,"25,107.683333333333,r-"
26,2,1,0,0,0,0,0,0,0,0,1,0,0,8,23,FALSE,26.78333333,1,r+,"26,26.7833333333333,r+"
19,2,1,1,0,1,0,0,0,0,1,0,0,0,9,13,TRUE,1.566666667,-1,r-,"19,1.56666666666667,r-"
18,2,1,1,0,1,0,0,0,0,1,0,0,0,10,14,FALSE,0.466666667,1,r+,"18,0.466666666666667,r+"
281,2,1,1,0,1,0,0,0,0,1,0,0,0,2,10,FALSE,28.96666667,1,r+,"281,28.9666666666667,r+"
8,2,1,1,0,1,0,0,0,1,0,0,0,0,1,8,FALSE,5.233333333,-1,r-,"8,5.23333333333333,r-"
69,2,1,0,0,1,0,0,0,0,1,0,0,0,6,21,TRUE,3999.633333,1,r+,"69,3999.63333333333,r+"
69,2,1,1,0,1,0,0,0,0,1,0,0,0,7,23,FALSE,5.85,1,r+,"69,5.85,r+"
9,2,1,0,0,1,0,0,0,0,1,0,0,0,1,3,FALSE,85.36666667,1,r+,"9,85.3666666666667,r+"
9,2,3,2,0,1,0,0,0,0,1,0,0,0,58,864,TRUE,166.6833333,-1,r-,"9,166.683333333333,r-"
50,2,3,0,0,1,0,0,0,0,1,0,0,0,63,276,FALSE,44.45,1,r+,"50,44.45,r+"
82,2,1,0,0,1,0,0,0,0,1,0,0,0,8,24,FALSE,62.86666667,1,r+,"82,62.8666666666667,r+"
132,2,2,1,0,1,0,0,0,0,1,0,0,0,1,13,TRUE,3.133333333,1,r+,"132,3.13333333333333,r+"
8,2,2,0,0,1,0,0,0,0,1,0,0,0,1,8,FALSE,1.266666667,1,r+,"8,1.26666666666667,r+"
57,2,2,0,0,1,0,0,0,0,1,0,0,0,2,9,FALSE,47.88333333,1,r+,"57,47.8833333333333,r+"
14,2,1,1,0,1,0,0,0,0,1,0,0,0,2,8,FALSE,123.4833333,1,r+,"14,123.483333333333,r+"
4,2,1,1,0,0,0,0,0,0,1,0,0,0,9,9,FALSE,2971.333333,1,r+,"4,2971.33333333333,r+"
19,2,1,0,0,0,0,0,0,0,0,0,0,1,5,12,TRUE,36.25,-1,r-,"19,36.25,r-"
18,2,1,0,0,0,0,0,0,0,0,0,0,1,10,15,FALSE,533.1,1,r+,"18,533.1,r+"
2,2,1,2,0,0,0,0,1,0,1,0,0,0,11,45,FALSE,260.25,-1,r-,"2,260.25,r-"
718,2,6,1,0,1,0,0,0,0,1,0,0,0,4,13,TRUE,28.71666667,-1,r-,"718,28.7166666666667,r-"
673,2,6,0,0,1,0,0,0,0,1,0,0,0,5,14,FALSE,9.75,1,r+,"673,9.75,r+"
5,2,1,0,0,1,0,0,0,0,1,0,0,0,48,326,FALSE,52.38333333,1,r+,"5,52.3833333333333,r+"
3,2,1,1,0,1,0,0,0,0,1,0,0,0,2,15,FALSE,13.66666667,1,r+,"3,13.6666666666667,r+"
17,2,1,0,0,0,0,0,0,1,0,0,0,0,1,216,TRUE,649.9833333,-1,r-,"17,649.983333333333,r-"
17,2,1,0,0,0,0,0,0,1,0,0,0,0,2,218,TRUE,620.0333333,-1,r-,"17,620.033333333333,r-"
17,2,1,0,0,0,0,0,0,1,0,0,0,0,3,221,TRUE,665.95,1,r+,"17,665.95,r+"
17,2,1,0,0,0,0,0,0,1,0,0,0,0,4,223,TRUE,9.066666667,1,r+,"17,9.06666666666667,r+"
34,2,2,1,0,1,0,0,0,0,1,0,0,0,3,19,TRUE,183.8,1,r+,"34,183.8,r+"
3,2,1,0,1,0,0,0,0,1,0,0,0,0,1,3,FALSE,33.63333333,-1,r-,"3,33.6333333333333,r-"
13,2,1,1,0,1,0,0,0,0,1,0,0,0,18,184,FALSE,937.1166667,1,r+,"13,937.116666666667,r+"
39,2,1,0,1,0,0,0,0,1,0,0,0,0,14,7,FALSE,685.55,1,r+,"39,685.55,r+"
323,2,1,0,1,0,0,0,0,1,0,0,0,0,5,7,FALSE,4.216666667,1,r+,"323,4.21666666666667,r+"
137,2,1,1,0,1,0,0,0,0,1,0,0,0,17,179,FALSE,92.31666667,1,r+,"137,92.3166666666667,r+"
22,2,2,0,1,0,0,0,0,1,0,0,0,0,4,4,FALSE,292.0833333,1,r+,"22,292.083333333333,r+"
239,2,3,0,1,0,0,0,0,1,0,0,0,0,6,8,FALSE,687.9666667,1,r+,"239,687.966666666667,r+"
1,2,1,0,1,0,0,0,0,1,0,0,0,0,3,28,FALSE,9.283333333,1,r+,"1,9.28333333333333,r+"
36,2,1,1,0,1,0,0,0,0,1,0,0,0,4,11,FALSE,663.75,1,r+,"36,663.75,r+"
49,2,3,0,1,0,0,0,0,0,0,1,0,0,6,2,TRUE,754.8833333,1,r+,"49,754.883333333333,r+"
53,2,3,0,1,0,0,0,0,0,0,1,0,0,11,3,FALSE,79.15,1,r+,"53,79.15,r+"
137,2,2,1,0,1,0,0,0,0,1,0,0,0,12,56,FALSE,7.1,1,r+,"137,7.1,r+"
129,2,1,1,0,1,0,0,0,0,1,0,0,0,71,132,TRUE,29.76666667,1,r+,"129,29.7666666666667,r+"
14,2,2,1,0,1,0,0,0,0,1,0,0,0,4,20,TRUE,327.7833333,1,r+,"14,327.783333333333,r+"
26,2,2,2,0,1,0,0,0,0,1,0,0,0,7,54,TRUE,84.75,1,r+,"26,84.75,r+"
39,2,1,0,0,1,0,0,0,0,1,0,0,0,17,65,FALSE,19.45,1,r+,"39,19.45,r+"
131,2,2,0,0,1,0,0,0,0,1,0,0,0,5,27,TRUE,6.7,-1,r-,"131,6.7,r-"
132,2,2,2,0,1,0,0,0,0,1,0,0,0,6,53,TRUE,720.1666667,1,r+,"132,720.166666666667,r+"
